,Language_name,target_child_id,transcript_id,contingent,sums,caregiver_type
607,English,3921,9479,non-contingent,105,Mother only
608,English,3921,9480,contingent,113,Mother only
609,English,3921,9480,non-contingent,149,Mother only
610,English,3921,9481,contingent,19,Mother only
611,English,3921,9481,non-contingent,112,Mother only
612,English,3921,9482,contingent,48,Mother only
613,English,3921,9482,non-contingent,110,Mother only
614,English,3921,9484,contingent,47,Mother only
615,English,3921,9484,non-contingent,131,Mother only
616,English,3921,9485,contingent,34,Mother only
617,English,3921,9485,non-contingent,108,Mother only
618,English,3921,9486,contingent,39,Mother only
619,English,3921,9486,non-contingent,152,Mother only
620,English,3921,9487,contingent,30,Mother only
621,English,3921,9487,non-contingent,135,Mother only
622,English,3921,9489,contingent,37,Mother only
623,English,3921,9489,non-contingent,143,Mother only
624,English,3921,9490,contingent,63,Mother only
625,English,3921,9490,non-contingent,116,Mother only
626,English,3921,9491,contingent,27,Mother only
627,English,3921,9491,non-contingent,114,Mother only
628,English,3921,9492,contingent,35,Mother only
629,English,3921,9492,non-contingent,95,Mother only
630,English,3921,9493,contingent,44,Mother only
631,English,3921,9493,non-contingent,216,Mother only
632,English,3921,9494,contingent,17,Mother only
633,English,3921,9494,non-contingent,128,Mother only
634,English,3921,9495,contingent,55,Mother only
635,English,3921,9495,non-contingent,156,Mother only
636,English,3921,9496,contingent,83,Mother only
637,English,3921,9496,non-contingent,119,Mother only
638,English,3921,9497,contingent,34,Mother only
639,English,3921,9497,non-contingent,104,Mother only
640,English,3921,9498,contingent,35,Mother & Father
641,English,3921,9498,non-contingent,132,Mother & Father
642,English,3921,9499,contingent,11,Mother & Father
643,English,3921,9499,non-contingent,179,Mother & Father
644,English,3921,9502,contingent,70,Mother only
645,English,3921,9502,non-contingent,128,Mother only
646,English,3921,9503,contingent,51,Mother only
647,English,3921,9503,non-contingent,116,Mother only
648,English,3921,9504,contingent,65,Mother only
649,English,3921,9504,non-contingent,194,Mother only
650,English,3921,9505,contingent,55,Mother only
651,English,3921,9505,non-contingent,125,Mother only
652,English,3921,9506,contingent,86,Mother only
653,English,3921,9506,non-contingent,187,Mother only
654,English,3936,9508,contingent,37,Mother & Father
655,English,3936,9508,non-contingent,87,Mother & Father
656,English,3936,9510,contingent,55,Mother & Father
657,English,3936,9510,non-contingent,73,Mother & Father
658,English,3936,9515,contingent,36,Mother & Father
659,English,3936,9515,non-contingent,106,Mother & Father
660,English,3936,9516,contingent,44,Mother only
661,English,3936,9516,non-contingent,80,Mother only
662,English,3936,9517,contingent,56,Mother only
663,English,3936,9517,non-contingent,123,Mother only
664,English,3936,9518,contingent,48,Mother only
665,English,3936,9518,non-contingent,105,Mother only
666,English,3936,9519,contingent,35,Mother & Father
667,English,3936,9519,non-contingent,52,Mother & Father
668,English,3936,9520,contingent,21,Mother & Father
669,English,3936,9520,non-contingent,49,Mother & Father
670,English,3936,9522,contingent,64,Father only
671,English,3936,9522,non-contingent,43,Father only
672,English,3936,9524,contingent,53,Mother & Father
673,English,3936,9524,non-contingent,40,Mother & Father
674,English,3936,9525,contingent,56,Mother only
675,English,3936,9525,non-contingent,91,Mother only
676,English,3936,9526,contingent,76,Father only
677,English,3936,9526,non-contingent,80,Father only
678,English,3936,9527,contingent,35,Mother & Father
679,English,3936,9527,non-contingent,73,Mother & Father
680,English,3936,9528,contingent,41,Mother & Father
681,English,3936,9528,non-contingent,64,Mother & Father
682,English,3936,9529,contingent,57,Mother only
683,English,3936,9529,non-contingent,102,Mother only
684,English,3936,9533,contingent,41,Mother & Father
685,English,3936,9533,non-contingent,64,Mother & Father
686,English,3936,9534,contingent,19,Mother & Father
687,English,3936,9534,non-contingent,63,Mother & Father
688,English,3936,9535,contingent,65,Mother & Father
689,English,3936,9535,non-contingent,54,Mother & Father
690,English,3936,9538,contingent,43,Mother only
691,English,3936,9538,non-contingent,77,Mother only
692,English,3936,9543,contingent,65,Mother only
693,English,3936,9543,non-contingent,95,Mother only
694,English,3936,9546,contingent,25,Mother only
695,English,3936,9546,non-contingent,49,Mother only
696,English,3936,9547,contingent,11,Mother & Father
697,English,3936,9547,non-contingent,6,Mother & Father
698,English,3936,9549,contingent,56,Mother & Father
699,English,3936,9549,non-contingent,98,Mother & Father
700,English,3936,9550,contingent,61,Mother & Father
701,English,3936,9550,non-contingent,45,Mother & Father
702,English,3936,9551,contingent,119,Mother & Father
703,English,3936,9551,non-contingent,140,Mother & Father
704,English,3936,9552,contingent,110,Mother & Father
705,English,3936,9552,non-contingent,88,Mother & Father
706,English,3936,9553,contingent,42,Father only
707,English,3936,9553,non-contingent,44,Father only
708,English,3936,9555,contingent,50,Mother & Father
709,English,3936,9555,non-contingent,84,Mother & Father
710,English,3936,9559,contingent,63,Mother only
711,English,3936,9559,non-contingent,114,Mother only
712,English,3936,9560,contingent,29,Mother only
713,English,3936,9560,non-contingent,40,Mother only
714,English,3936,9562,contingent,52,Mother & Father
715,English,3936,9562,non-contingent,111,Mother & Father
716,English,3936,9567,contingent,40,Mother & Father
717,English,3936,9567,non-contingent,79,Mother & Father
718,English,3944,9611,contingent,77,Mother only
719,English,3944,9611,non-contingent,133,Mother only
720,English,3944,9612,contingent,85,Mother only
721,English,3944,9612,non-contingent,119,Mother only
722,English,3944,9614,contingent,65,Mother only
723,English,3944,9614,non-contingent,112,Mother only
724,English,3944,9615,contingent,35,Mother only
725,English,3944,9615,non-contingent,97,Mother only
726,English,3944,9617,contingent,70,Mother only
727,English,3944,9617,non-contingent,131,Mother only
728,English,3944,9618,contingent,58,Mother only
729,English,3944,9618,non-contingent,111,Mother only
730,English,3944,9620,contingent,73,Mother only
731,English,3944,9620,non-contingent,115,Mother only
732,English,3953,9669,contingent,18,Mother only
733,English,3953,9669,non-contingent,87,Mother only
734,English,3953,9670,contingent,58,Mother only
735,English,3953,9670,non-contingent,112,Mother only
736,English,3953,9671,contingent,27,Mother only
737,English,3953,9671,non-contingent,83,Mother only
738,English,3953,9672,contingent,38,Mother only
739,English,3953,9672,non-contingent,119,Mother only
740,English,3953,9674,contingent,108,Mother only
741,English,3953,9674,non-contingent,101,Mother only
742,English,3955,9668,contingent,17,Mother only
743,English,3955,9668,non-contingent,116,Mother only
744,English,3959,9739,contingent,5,Mother only
745,English,3959,9739,non-contingent,69,Mother only
746,English,3959,9740,contingent,38,Mother only
747,English,3959,9740,non-contingent,60,Mother only
748,English,3959,9741,contingent,39,Mother only
749,English,3959,9741,non-contingent,71,Mother only
750,English,3959,9743,contingent,60,Mother only
751,English,3959,9743,non-contingent,80,Mother only
752,English,3959,9744,contingent,58,Mother only
753,English,3959,9744,non-contingent,86,Mother only
754,English,3959,9745,contingent,64,Mother only
755,English,3959,9745,non-contingent,95,Mother only
756,English,3959,9747,contingent,50,Mother only
757,English,3959,9747,non-contingent,82,Mother only
758,English,4226,10155,contingent,13,Mother only
759,English,4226,10155,non-contingent,102,Mother only
760,English,4235,10157,contingent,42,Mother only
761,English,4235,10157,non-contingent,206,Mother only
762,English,4238,10159,contingent,5,Mother only
763,English,4238,10159,non-contingent,175,Mother only
764,English,4244,10161,contingent,36,Mother only
765,English,4244,10161,non-contingent,135,Mother only
766,English,4247,10162,contingent,21,Mother only
767,English,4247,10162,non-contingent,173,Mother only
768,English,4250,10163,contingent,36,Mother only
769,English,4250,10163,non-contingent,189,Mother only
770,English,4253,10164,contingent,15,Mother only
771,English,4253,10164,non-contingent,86,Mother only
772,English,4259,10166,contingent,8,Mother only
773,English,4259,10166,non-contingent,137,Mother only
774,English,4265,10168,contingent,5,Mother only
775,English,4265,10168,non-contingent,272,Mother only
776,English,4268,10169,contingent,20,Mother only
777,English,4268,10169,non-contingent,188,Mother only
778,English,4269,10170,contingent,23,Mother only
779,English,4269,10170,non-contingent,154,Mother only
780,English,4273,10172,contingent,16,Mother only
781,English,4273,10172,non-contingent,241,Mother only
782,English,4277,10175,contingent,19,Mother only
783,English,4277,10175,non-contingent,92,Mother only
784,English,4283,10171,contingent,9,Mother only
785,English,4283,10171,non-contingent,123,Mother only
786,English,4288,10176,contingent,10,Mother only
787,English,4288,10176,non-contingent,214,Mother only
788,English,4291,10173,non-contingent,129,Mother only
789,English,4294,10178,contingent,26,Mother only
790,English,4294,10178,non-contingent,127,Mother only
791,English,4297,10180,contingent,15,Mother only
792,English,4297,10180,non-contingent,207,Mother only
793,English,4305,10181,contingent,18,Mother only
794,English,4305,10181,non-contingent,153,Mother only
795,English,4308,10183,contingent,16,Mother only
796,English,4308,10183,non-contingent,157,Mother only
797,English,4311,10184,contingent,4,Mother only
798,English,4311,10184,non-contingent,126,Mother only
799,English,4312,10185,contingent,1,Mother only
800,English,4312,10185,non-contingent,40,Mother only
801,English,4320,10187,contingent,6,Mother only
802,English,4320,10187,non-contingent,173,Mother only
803,English,4321,10188,contingent,10,Mother only
804,English,4321,10188,non-contingent,151,Mother only
805,English,4322,10189,contingent,13,Mother only
806,English,4322,10189,non-contingent,129,Mother only
807,English,4332,10191,contingent,15,Mother only
808,English,4332,10191,non-contingent,105,Mother only
809,English,4337,10192,contingent,1,Mother only
810,English,4337,10192,non-contingent,219,Mother only
811,English,4338,10193,non-contingent,87,Mother only
812,English,4342,10196,contingent,4,Mother only
813,English,4342,10196,non-contingent,135,Mother only
814,English,4351,10202,contingent,35,Mother only
815,English,4351,10202,non-contingent,199,Mother only
816,English,4355,10204,contingent,9,Mother only
817,English,4355,10204,non-contingent,176,Mother only
818,English,4364,10201,contingent,6,Mother only
819,English,4364,10201,non-contingent,296,Mother only
820,English,4369,10208,contingent,4,Mother only
821,English,4369,10208,non-contingent,68,Mother only
822,English,4375,10203,contingent,19,Mother only
823,English,4375,10203,non-contingent,152,Mother only
824,English,4383,10210,contingent,2,Mother only
825,English,4383,10210,non-contingent,136,Mother only
826,English,4391,10200,contingent,11,Mother only
827,English,4391,10200,non-contingent,41,Mother only
828,English,4406,10215,contingent,5,Mother only
829,English,4406,10215,non-contingent,138,Mother only
830,English,4413,10220,contingent,16,Mother only
831,English,4413,10220,non-contingent,212,Mother only
832,English,4416,10221,non-contingent,227,Mother only
833,English,4424,10223,contingent,5,Mother only
834,English,4424,10223,non-contingent,168,Mother only
835,English,4425,10224,contingent,6,Mother only
836,English,4425,10224,non-contingent,193,Mother only
837,English,4436,10227,contingent,11,Mother only
838,English,4436,10227,non-contingent,196,Mother only
839,English,4436,10771,non-contingent,307,Mother only
840,English,4445,10225,contingent,2,Mother only
841,English,4445,10225,non-contingent,192,Mother only
842,English,4448,10226,non-contingent,123,Mother only
843,English,4449,10232,non-contingent,145,Mother only
844,English,4454,10234,contingent,9,Mother only
845,English,4454,10234,non-contingent,154,Mother only
846,English,4455,10236,contingent,12,Mother only
847,English,4455,10236,non-contingent,148,Mother only
848,English,4456,10231,contingent,5,Mother only
849,English,4456,10231,non-contingent,226,Mother only
850,English,4464,10237,contingent,7,Mother only
851,English,4464,10237,non-contingent,193,Mother only
852,English,4469,10239,contingent,8,Mother only
853,English,4469,10239,non-contingent,194,Mother only
854,English,4475,10242,non-contingent,160,Mother only
855,English,4476,10235,non-contingent,114,Mother only
856,English,4484,10244,contingent,8,Mother only
857,English,4484,10244,non-contingent,140,Mother only
858,English,4485,10245,contingent,11,Mother only
859,English,4485,10245,non-contingent,254,Mother only
860,English,4486,10246,contingent,5,Mother only
861,English,4486,10246,non-contingent,103,Mother only
862,English,4488,10247,contingent,26,Mother only
863,English,4488,10247,non-contingent,223,Mother only
864,English,4492,10248,contingent,42,Mother only
865,English,4492,10248,non-contingent,158,Mother only
866,English,4496,10241,contingent,31,Mother only
867,English,4496,10241,non-contingent,231,Mother only
868,English,4514,10253,contingent,22,Mother only
869,English,4514,10253,non-contingent,219,Mother only
870,English,4517,10251,contingent,42,Mother only
871,English,4517,10251,non-contingent,194,Mother only
872,English,4525,10256,contingent,7,Mother only
873,English,4525,10256,non-contingent,139,Mother only
874,English,4529,10257,contingent,11,Mother only
875,English,4529,10257,non-contingent,98,Mother only
876,English,4535,10229,contingent,10,Mother only
877,English,4535,10229,non-contingent,109,Mother only
878,English,4544,10262,contingent,6,Mother only
879,English,4544,10262,non-contingent,105,Mother only
880,English,4545,10263,contingent,12,Mother only
881,English,4545,10263,non-contingent,142,Mother only
882,English,4546,10264,contingent,17,Mother only
883,English,4546,10264,non-contingent,166,Mother only
884,English,4549,10265,contingent,23,Mother only
885,English,4549,10265,non-contingent,74,Mother only
886,English,4556,10268,contingent,8,Mother only
887,English,4556,10268,non-contingent,118,Mother only
888,English,4559,10267,contingent,6,Mother only
889,English,4559,10267,non-contingent,186,Mother only
890,English,4564,10269,contingent,11,Mother only
891,English,4564,10269,non-contingent,140,Mother only
892,English,4576,10272,contingent,8,Mother only
893,English,4576,10272,non-contingent,180,Mother only
894,English,4579,10274,contingent,43,Mother only
895,English,4579,10274,non-contingent,70,Mother only
896,English,4581,10275,contingent,33,Mother only
897,English,4581,10275,non-contingent,138,Mother only
898,English,4590,10277,contingent,16,Mother only
899,English,4590,10277,non-contingent,106,Mother only
900,English,4597,10261,contingent,16,Mother only
901,English,4597,10261,non-contingent,271,Mother only
902,English,4600,10279,contingent,8,Mother only
903,English,4600,10279,non-contingent,225,Mother only
904,English,4603,10282,non-contingent,131,Mother only
905,English,4606,10281,contingent,75,Mother only
906,English,4606,10281,non-contingent,187,Mother only
907,English,4615,10287,contingent,10,Mother only
908,English,4615,10287,non-contingent,31,Mother only
909,English,4618,10289,contingent,3,Mother only
910,English,4618,10289,non-contingent,190,Mother only
911,English,4621,10286,contingent,22,Mother only
912,English,4621,10286,non-contingent,162,Mother only
913,English,4627,10292,contingent,10,Mother only
914,English,4627,10292,non-contingent,199,Mother only
915,English,4630,10293,contingent,12,Mother only
916,English,4630,10293,non-contingent,109,Mother only
917,English,4635,10295,contingent,1,Mother only
918,English,4635,10295,non-contingent,134,Mother only
919,English,4637,10296,contingent,3,Mother only
920,English,4637,10296,non-contingent,242,Mother only
921,English,4651,10298,contingent,3,Mother only
922,English,4651,10298,non-contingent,94,Mother only
923,English,4654,10301,contingent,7,Mother only
924,English,4654,10301,non-contingent,116,Mother only
925,English,4655,10300,contingent,20,Mother only
926,English,4655,10300,non-contingent,220,Mother only
927,English,4666,10305,contingent,2,Mother only
928,English,4666,10305,non-contingent,145,Mother only
929,English,4672,10307,contingent,4,Mother only
930,English,4672,10307,non-contingent,161,Mother only
931,English,4678,10308,contingent,4,Mother only
932,English,4678,10308,non-contingent,61,Mother only
933,English,4679,10309,contingent,8,Mother only
934,English,4679,10309,non-contingent,153,Mother only
935,English,4696,10316,contingent,21,Mother only
936,English,4696,10316,non-contingent,77,Mother only
937,English,4697,10317,contingent,1,Mother only
938,English,4697,10317,non-contingent,125,Mother only
939,English,4705,10318,contingent,3,Mother only
940,English,4705,10318,non-contingent,137,Mother only
941,English,4706,10319,contingent,28,Mother only
942,English,4706,10319,non-contingent,147,Mother only
943,English,4711,10320,contingent,10,Mother only
944,English,4711,10320,non-contingent,133,Mother only
945,English,4714,10291,contingent,21,Mother only
946,English,4714,10291,non-contingent,199,Mother only
947,English,4718,10327,contingent,11,Mother only
948,English,4718,10327,non-contingent,148,Mother only
949,English,4726,10330,non-contingent,95,Mother only
950,English,4738,10340,contingent,12,Mother only
951,English,4738,10340,non-contingent,142,Mother only
952,English,4741,10344,contingent,15,Mother only
953,English,4741,10344,non-contingent,164,Mother only
954,English,4744,10347,contingent,2,Mother only
955,English,4744,10347,non-contingent,193,Mother only
956,English,4750,10349,contingent,17,Mother only
957,English,4750,10349,non-contingent,175,Mother only
958,English,4751,10351,contingent,13,Mother only
959,English,4751,10351,non-contingent,120,Mother only
960,English,4756,10354,contingent,7,Mother only
961,English,4756,10354,non-contingent,231,Mother only
962,English,4759,10359,contingent,28,Mother only
963,English,4759,10359,non-contingent,181,Mother only
964,English,4762,10362,contingent,3,Mother only
965,English,4762,10362,non-contingent,68,Mother only
966,English,4763,10356,contingent,32,Mother only
967,English,4763,10356,non-contingent,111,Mother only
968,English,4768,10360,contingent,1,Mother only
969,English,4768,10360,non-contingent,209,Mother only
970,English,4769,10361,contingent,4,Mother only
971,English,4769,10361,non-contingent,212,Mother only
972,English,4772,10363,contingent,21,Mother only
973,English,4772,10363,non-contingent,194,Mother only
974,English,4772,10912,contingent,44,Mother only
975,English,4772,10912,non-contingent,321,Mother only
976,English,4780,10372,contingent,3,Mother only
977,English,4780,10372,non-contingent,176,Mother only
978,English,4783,10371,contingent,21,Mother only
979,English,4783,10371,non-contingent,120,Mother only
980,English,4783,10919,contingent,25,Mother only
981,English,4783,10919,non-contingent,272,Mother only
982,English,4786,10374,contingent,11,Mother only
983,English,4786,10374,non-contingent,97,Mother only
984,English,4788,10373,contingent,17,Mother only
985,English,4788,10373,non-contingent,200,Mother only
986,English,4795,10377,contingent,11,Mother only
987,English,4795,10377,non-contingent,171,Mother only
988,English,4802,10380,contingent,19,Mother only
989,English,4802,10380,non-contingent,117,Mother only
990,English,4807,10382,contingent,5,Mother only
991,English,4807,10382,non-contingent,125,Mother only
992,English,4819,10389,contingent,13,Mother only
993,English,4819,10389,non-contingent,179,Mother only
994,English,4822,10390,contingent,36,Mother only
995,English,4822,10390,non-contingent,165,Mother only
996,English,4828,10394,non-contingent,207,Mother only
997,English,4831,10395,contingent,44,Mother only
998,English,4831,10395,non-contingent,203,Mother only
999,English,4834,10398,contingent,14,Mother only
1000,English,4834,10398,non-contingent,160,Mother only
1001,English,4837,10400,contingent,9,Mother only
1002,English,4837,10400,non-contingent,176,Mother only
1003,English,4838,10399,contingent,37,Mother only
1004,English,4838,10399,non-contingent,160,Mother only
1005,English,4839,10401,non-contingent,220,Mother only
1006,English,4846,10402,contingent,12,Mother only
1007,English,4846,10402,non-contingent,173,Mother only
1008,English,4847,10404,contingent,88,Mother only
1009,English,4847,10404,non-contingent,212,Mother only
1010,English,4852,10403,contingent,28,Mother only
1011,English,4852,10403,non-contingent,176,Mother only
1012,English,4853,10405,contingent,33,Mother only
1013,English,4853,10405,non-contingent,170,Mother only
1014,English,4858,10406,contingent,2,Mother only
1015,English,4858,10406,non-contingent,171,Mother only
1016,English,4859,10407,contingent,14,Mother only
1017,English,4859,10407,non-contingent,148,Mother only
1018,English,4868,10409,contingent,8,Mother only
1019,English,4868,10409,non-contingent,36,Mother only
1020,English,4876,10411,non-contingent,146,Mother only
1021,English,4876,10955,non-contingent,332,Mother only
1022,English,4882,10414,contingent,6,Mother only
1023,English,4882,10414,non-contingent,192,Mother only
1024,English,4883,10415,non-contingent,135,Mother only
1025,English,4889,10417,contingent,22,Mother only
1026,English,4889,10417,non-contingent,224,Mother only
1027,English,4895,10419,non-contingent,88,Mother only
1028,English,4901,10421,contingent,12,Mother only
1029,English,4901,10421,non-contingent,169,Mother only
1030,English,4906,10423,contingent,15,Mother only
1031,English,4906,10423,non-contingent,118,Mother only
1032,English,4915,10425,contingent,5,Mother only
1033,English,4915,10425,non-contingent,64,Mother only
1034,English,4921,10427,contingent,25,Mother only
1035,English,4921,10427,non-contingent,190,Mother only
1036,English,4923,10429,contingent,3,Mother only
1037,English,4923,10429,non-contingent,172,Mother only
1038,English,4925,10430,contingent,15,Mother only
1039,English,4925,10430,non-contingent,163,Mother only
1040,English,4939,10428,contingent,52,Mother only
1041,English,4939,10428,non-contingent,218,Mother only
1042,English,4939,10968,contingent,21,Mother only
1043,English,4939,10968,non-contingent,337,Mother only
1044,English,4945,10435,contingent,32,Mother only
1045,English,4945,10435,non-contingent,158,Mother only
1046,English,4948,10436,contingent,3,Mother only
1047,English,4948,10436,non-contingent,97,Mother only
1048,English,4949,10437,contingent,8,Mother only
1049,English,4949,10437,non-contingent,140,Mother only
1050,English,4954,10439,contingent,21,Mother only
1051,English,4954,10439,non-contingent,155,Mother only
1052,English,4957,10441,contingent,5,Mother only
1053,English,4957,10441,non-contingent,124,Mother only
1054,English,4960,10442,contingent,10,Mother only
1055,English,4960,10442,non-contingent,152,Mother only
1056,English,4966,10443,contingent,24,Mother only
1057,English,4966,10443,non-contingent,186,Mother only
1058,English,4970,10444,contingent,3,Mother only
1059,English,4970,10444,non-contingent,52,Mother only
1060,English,4972,10445,contingent,5,Mother only
1061,English,4972,10445,non-contingent,115,Mother only
1062,English,4975,10446,contingent,21,Mother only
1063,English,4975,10446,non-contingent,157,Mother only
1064,English,4978,10447,contingent,47,Mother only
1065,English,4978,10447,non-contingent,232,Mother only
1066,English,4984,10448,contingent,51,Mother only
1067,English,4984,10448,non-contingent,189,Mother only
1068,English,4987,10449,contingent,6,Mother only
1069,English,4987,10449,non-contingent,106,Mother only
1070,English,4988,10450,contingent,12,Mother only
1071,English,4988,10450,non-contingent,144,Mother only
1072,English,4990,10451,contingent,2,Mother only
1073,English,4990,10451,non-contingent,91,Mother only
1074,English,4994,10452,contingent,7,Mother only
1075,English,4994,10452,non-contingent,105,Mother only
1076,English,4996,10453,contingent,15,Mother only
1077,English,4996,10453,non-contingent,211,Mother only
1078,English,4999,10454,contingent,2,Mother only
1079,English,4999,10454,non-contingent,90,Mother only
1080,English,5014,10460,contingent,28,Mother only
1081,English,5014,10460,non-contingent,188,Mother only
1082,English,5020,10462,contingent,5,Mother only
1083,English,5020,10462,non-contingent,172,Mother only
1084,English,5023,10463,non-contingent,126,Mother only
1085,English,5026,10464,contingent,8,Mother only
1086,English,5026,10464,non-contingent,176,Mother only
1087,English,5029,10465,contingent,16,Mother only
1088,English,5029,10465,non-contingent,219,Mother only
1089,English,5032,10466,contingent,28,Mother only
1090,English,5032,10466,non-contingent,201,Mother only
1091,English,5032,11011,contingent,27,Mother only
1092,English,5032,11011,non-contingent,300,Mother only
1093,English,5035,10467,contingent,7,Mother only
1094,English,5035,10467,non-contingent,172,Mother only
1095,English,5041,10470,contingent,18,Mother only
1096,English,5041,10470,non-contingent,133,Mother only
1097,English,5042,10469,contingent,17,Mother only
1098,English,5042,10469,non-contingent,197,Mother only
1099,English,5047,10471,contingent,7,Mother only
1100,English,5047,10471,non-contingent,198,Mother only
1101,English,5048,10472,non-contingent,79,Mother only
1102,English,5059,10475,contingent,5,Mother only
1103,English,5059,10475,non-contingent,215,Mother only
1104,English,5068,10479,contingent,53,Mother only
1105,English,5068,10479,non-contingent,152,Mother only
1106,English,5071,10480,contingent,9,Mother only
1107,English,5071,10480,non-contingent,123,Mother only
1108,English,5073,10484,contingent,9,Mother only
1109,English,5073,10484,non-contingent,44,Mother only
1110,English,5079,10485,contingent,23,Mother only
1111,English,5079,10485,non-contingent,202,Mother only
1112,English,5086,10486,contingent,20,Mother only
1113,English,5086,10486,non-contingent,129,Mother only
1114,English,5092,10488,contingent,49,Mother only
1115,English,5092,10488,non-contingent,202,Mother only
1116,English,5095,10489,contingent,20,Mother only
1117,English,5095,10489,non-contingent,195,Mother only
1118,English,5104,10492,contingent,39,Mother only
1119,English,5104,10492,non-contingent,188,Mother only
1120,English,5107,10493,contingent,6,Mother only
1121,English,5107,10493,non-contingent,112,Mother only
1122,English,5108,10494,contingent,8,Mother only
1123,English,5108,10494,non-contingent,108,Mother only
1124,English,5119,10498,contingent,10,Mother only
1125,English,5119,10498,non-contingent,183,Mother only
1126,English,5128,10501,contingent,20,Mother only
1127,English,5128,10501,non-contingent,115,Mother only
1128,English,5140,10505,contingent,21,Mother only
1129,English,5140,10505,non-contingent,231,Mother only
1130,English,5143,10506,contingent,22,Mother only
1131,English,5143,10506,non-contingent,256,Mother only
1132,English,5146,10507,contingent,28,Mother only
1133,English,5146,10507,non-contingent,98,Mother only
1134,English,5149,10508,contingent,3,Mother only
1135,English,5149,10508,non-contingent,129,Mother only
1136,English,5152,10509,contingent,5,Mother only
1137,English,5152,10509,non-contingent,88,Mother only
1138,English,5155,10510,contingent,9,Mother only
1139,English,5155,10510,non-contingent,181,Mother only
1140,English,5158,10511,contingent,17,Mother only
1141,English,5158,10511,non-contingent,179,Mother only
1142,English,5163,10513,contingent,5,Mother only
1143,English,5163,10513,non-contingent,122,Mother only
1144,English,5173,10517,contingent,36,Mother only
1145,English,5173,10517,non-contingent,195,Mother only
1146,English,5176,10519,contingent,32,Mother only
1147,English,5176,10519,non-contingent,138,Mother only
1148,English,5179,10520,contingent,1,Mother only
1149,English,5179,10520,non-contingent,137,Mother only
1150,English,5185,10522,contingent,35,Mother only
1151,English,5185,10522,non-contingent,151,Mother only
1152,English,5188,10523,contingent,54,Mother only
1153,English,5188,10523,non-contingent,183,Mother only
1154,English,5189,10524,contingent,15,Mother only
1155,English,5189,10524,non-contingent,148,Mother only
1156,English,5191,10525,contingent,11,Mother only
1157,English,5191,10525,non-contingent,174,Mother only
1158,English,5198,10527,contingent,32,Mother only
1159,English,5198,10527,non-contingent,133,Mother only
1160,English,5201,10529,contingent,26,Mother only
1161,English,5201,10529,non-contingent,147,Mother only
1162,English,5204,10528,contingent,11,Mother only
1163,English,5204,10528,non-contingent,198,Mother only
1164,English,5209,10530,contingent,13,Mother only
1165,English,5209,10530,non-contingent,122,Mother only
1166,English,5210,10531,contingent,33,Mother only
1167,English,5210,10531,non-contingent,139,Mother only
1168,English,5216,10535,contingent,42,Mother only
1169,English,5216,10535,non-contingent,140,Mother only
1170,English,5224,10534,contingent,30,Mother only
1171,English,5224,10534,non-contingent,216,Mother only
1172,English,5227,10536,contingent,13,Mother only
1173,English,5227,10536,non-contingent,125,Mother only
1174,English,5233,10538,contingent,1,Mother only
1175,English,5233,10538,non-contingent,192,Mother only
1176,English,5236,10539,contingent,30,Mother only
1177,English,5236,10539,non-contingent,153,Mother only
1178,English,5237,10540,contingent,8,Mother only
1179,English,5237,10540,non-contingent,229,Mother only
1180,English,5242,10541,contingent,15,Mother only
1181,English,5242,10541,non-contingent,164,Mother only
1182,English,5245,10542,contingent,19,Mother only
1183,English,5245,10542,non-contingent,185,Mother only
1184,English,5248,10543,contingent,28,Mother only
1185,English,5248,10543,non-contingent,251,Mother only
1186,English,5251,10544,contingent,7,Mother only
1187,English,5251,10544,non-contingent,114,Mother only
1188,English,5254,10545,contingent,20,Mother only
1189,English,5254,10545,non-contingent,185,Mother only
1190,English,5257,10546,contingent,39,Mother only
1191,English,5257,10546,non-contingent,152,Mother only
1192,English,5260,10547,contingent,60,Mother only
1193,English,5260,10547,non-contingent,240,Mother only
1194,English,5261,10548,contingent,8,Mother only
1195,English,5261,10548,non-contingent,88,Mother only
1196,English,5262,10549,contingent,51,Mother only
1197,English,5262,10549,non-contingent,164,Mother only
1198,English,5262,11094,contingent,21,Mother only
1199,English,5262,11094,non-contingent,297,Mother only
1200,English,5265,10550,contingent,8,Mother only
1201,English,5265,10550,non-contingent,208,Mother only
1202,English,5272,10551,contingent,26,Mother only
1203,English,5272,10551,non-contingent,205,Mother only
1204,English,5281,10553,contingent,26,Mother only
1205,English,5281,10553,non-contingent,168,Mother only
1206,English,5282,10555,contingent,15,Mother only
1207,English,5282,10555,non-contingent,194,Mother only
1208,English,5284,10556,contingent,36,Mother only
1209,English,5284,10556,non-contingent,190,Mother only
1210,English,5290,10557,contingent,2,Mother only
1211,English,5290,10557,non-contingent,163,Mother only
1212,English,5293,10558,contingent,7,Mother only
1213,English,5293,10558,non-contingent,221,Mother only
1214,English,5296,10559,contingent,8,Mother only
1215,English,5296,10559,non-contingent,188,Mother only
1216,English,5302,10561,contingent,47,Mother only
1217,English,5302,10561,non-contingent,169,Mother only
1218,English,5305,10562,contingent,24,Mother only
1219,English,5305,10562,non-contingent,118,Mother only
1220,English,5305,11106,contingent,1,Mother only
1221,English,5305,11106,non-contingent,306,Mother only
1222,English,5308,10563,contingent,52,Mother only
1223,English,5308,10563,non-contingent,114,Mother only
1224,English,5317,10566,contingent,13,Mother only
1225,English,5317,10566,non-contingent,198,Mother only
1226,English,5318,10567,contingent,14,Mother only
