"Begin Time - ss.msec","End Time - ss.msec","Duration - ss.msec","vcm@CHI","xds@FA1","FA1","mwu@CHI","File"
2610.084,2612.918,2.834,,"A","NT.",,"7220.eaf"
2615.838,2617.722,1.884,,"A","NT.",,"7220.eaf"
2617.741,2620.399,2.658,,"A","NT.",,"7220.eaf"
2623.762,2624.774,1.012,,"A","NT.",,"7220.eaf"
2626.387,2626.741,0.354,,"A","NT.",,"7220.eaf"
2631.183,2631.672,0.489,,"A","NT.",,"7220.eaf"
2632.794,2633.322,0.528,,"A","NT.",,"7220.eaf"
2635.272,2638.55,3.278,,"A","NT.",,"7220.eaf"
2639.341,2640.887,1.546,,"A","NT.",,"7220.eaf"
2641.191,2643.106,1.915,,"A","NT.",,"7220.eaf"
2643.706,2645.306,1.6,,"A","NT.",,"7220.eaf"
2648.488,2649.075,0.587,,"A","NT.",,"7220.eaf"
2649.745,2650.249,0.504,,"A","NT.",,"7220.eaf"
2654.409,2655.209,0.8,,"A","NT.",,"7220.eaf"
2657.029,2660.206,3.177,,"A","NT.",,"7220.eaf"
2660.734,2662.047,1.313,,"A","NT.",,"7220.eaf"
2664.543,2666.889,2.346,,"A","NT.",,"7220.eaf"
2667.615,2668.178,0.563,,"A","NT.",,"7220.eaf"
2670.316,2671.116,0.8,,"A","NT.",,"7220.eaf"
2671.516,2675.105,3.589,,"A","NT.",,"7220.eaf"
2676.977,2678.157,1.18,,"A","NT.",,"7220.eaf"
2678.426,2680.255,1.829,,"A","NT.",,"7220.eaf"
2680.63,2685.401,4.771,,"A","NT.",,"7220.eaf"
2687.518,2687.886,0.368,,"A","NT.",,"7220.eaf"
2689.271,2690.268,0.997,,"A","NT.",,"7220.eaf"
2691.425,2691.724,0.299,,"A","NT.",,"7220.eaf"
2702.824,2703.637,0.813,,"A","NT.",,"7220.eaf"
2704.269,2704.738,0.469,,"A","NT.",,"7220.eaf"
4466.0,4467.47,1.47,"C",,,"1","7220.eaf"
4468.21,4470.59,2.38,"C",,,"1","7220.eaf"
4486.12,4486.54,0.42,"C",,,"1","7220.eaf"
4490.11,4490.57,0.46,"C",,,"1","7220.eaf"
4491.45,4492.58,1.13,"C",,,"1","7220.eaf"
4495.9,4496.52,0.62,"C",,,"1","7220.eaf"
4497.105,4497.715,0.61,"C",,,"1","7220.eaf"
4497.89,4499.68,1.79,"C",,,"M","7220.eaf"
4521.97,4523.16,1.19,"C",,,"1","7220.eaf"
4523.71,4524.35,0.64,,"U","yyy.",,"7220.eaf"
4525.275,4525.55,0.275,"C",,,"1","7220.eaf"
4525.55,4526.07,0.52,"C","U","yyy.","1","7220.eaf"
4526.07,4527.545,1.475,"C",,,"1","7220.eaf"
4527.85,4528.19,0.34,,"T","jm.",,"7220.eaf"
4534.89,4535.36,0.47,"C",,,"1","7220.eaf"
4536.525,4537.805,1.28,"C",,,"1","7220.eaf"
4539.335,4540.685,1.35,"C",,,"1","7220.eaf"
4548.53,4549.58,1.05,,"A","banti ayich'i?",,"7220.eaf"
4552.31,4553.45,1.14,,"A","ay citai@s:spa keremi.",,"7220.eaf"
4565.96,4567.163,1.203,"C",,,"M","7220.eaf"
4567.163,4567.24,0.077,"C","A","ja i tayan sjuni.","M","7220.eaf"
4567.24,4567.93,0.69,,"A","ja i tayan sjuni.",,"7220.eaf"
4567.93,4568.252,0.322,"C","A","ja i tayan sjuni.","1","7220.eaf"
4568.252,4568.3,0.048,"C",,,"1","7220.eaf"
4568.715,4569.475,0.76,"C",,,"M","7220.eaf"
4570.225,4571.239,1.014,"C",,,"1","7220.eaf"
4571.305,4571.595,0.29,"C",,,"1","7220.eaf"
4574.64,4578.66,4.02,,"A","yyy -k'amene.",,"7220.eaf"
4578.72,4580.211,1.491,,"A","ja teya ta jtiktal lok'elamene.",,"7220.eaf"
4581.672,4582.283,0.611,,"A","mm-mm.",,"7220.eaf"
4585.04,4586.02,0.98,"C",,,"1","7220.eaf"
4586.94,4587.79,0.85,,"U","yyy.",,"7220.eaf"
4589.325,4590.985,1.66,,"U","yyy.",,"7220.eaf"
4591.045,4592.015,0.97,,"A","la' tusik?",,"7220.eaf"
4593.52,4594.37,0.85,,"A","ma'yuk lus?",,"7220.eaf"
4605.12,4605.36,0.24,"C",,,"1","7220.eaf"
4605.964,4606.226,0.262,"C",,,"1","7220.eaf"
4606.54,4607.16,0.62,,"T","joo.",,"7220.eaf"
4617.857,4618.91,1.053,"C",,,"M","7220.eaf"
4619.18,4619.5,0.32,,"T","mm.",,"7220.eaf"
4619.5,4619.7,0.2,"C","T","mm.","1","7220.eaf"
4619.7,4620.72,1.02,"C",,,"1","7220.eaf"
4621.4,4621.69,0.29,"C",,,"1","7220.eaf"
4621.69,4622.05,0.36,"C","T","mm.","1","7220.eaf"
4622.05,4622.17,0.12,,"T","mm.",,"7220.eaf"
4622.385,4622.785,0.4,"C",,,"1","7220.eaf"
4623.645,4624.535,0.89,"C",,,"1","7220.eaf"
4624.555,4624.88,0.325,,"A","aa yak.",,"7220.eaf"
4624.88,4625.45,0.57,"C","A","aa yak.","1","7220.eaf"
4625.45,4625.625,0.175,,"A","aa yak.",,"7220.eaf"
4626.505,4627.265,0.76,"C",,,"M","7220.eaf"
4627.4,4627.79,0.39,,"T","jm.",,"7220.eaf"
4627.985,4629.555,1.57,"C",,,"M","7220.eaf"
4629.645,4630.445,0.8,,"T","jm.",,"7220.eaf"
4633.14,4634.1,0.96,"C",,,"1","7220.eaf"
4634.375,4635.135,0.76,,"T","jm-mm.",,"7220.eaf"
4642.61,4642.85,0.24,"C",,,"1","7220.eaf"
4643.06,4644.665,1.605,"C",,,"1","7220.eaf"
4645.64,4646.51,0.87,"C",,,"M","7220.eaf"
4646.535,4647.185,0.65,,"T","nitilini.",,"7220.eaf"
4647.425,4648.425,1.0,"C",,,"1","7220.eaf"
4648.71,4649.1,0.39,,"T","jm?",,"7220.eaf"
4649.375,4649.835,0.46,"C",,,"1","7220.eaf"
4650.295,4650.675,0.38,,"T","likbeikbel.",,"7220.eaf"
4650.675,4651.175,0.5,"C","T","likbeikbel.","1","7220.eaf"
4651.175,4651.225,0.05,"C",,,"1","7220.eaf"
4651.47,4651.85,0.38,"C",,,"1","7220.eaf"
4652.445,4653.245,0.8,,"T","cha'likmete'a.",,"7220.eaf"
4653.55,4653.91,0.36,"C",,,"1","7220.eaf"
4654.125,4654.555,0.43,,"T","jm.",,"7220.eaf"
4654.83,4655.24,0.41,"C",,,"1","7220.eaf"
4656.115,4656.825,0.71,"C",,,"1","7220.eaf"
4657.21,4658.13,0.92,,"T","jm.",,"7220.eaf"
4662.33,4664.12,1.79,"C",,,"M","7220.eaf"
4664.19,4664.785,0.595,,"T","yan?",,"7220.eaf"
4664.785,4664.84,0.055,"C","T","yan?","1","7220.eaf"
4664.84,4665.285,0.445,"C",,,"1","7220.eaf"
4665.285,4665.695,0.41,,"T","jm.",,"7220.eaf"
4666.035,4666.405,0.37,"C",,,"1","7220.eaf"
4669.13,4669.85,0.72,,"T","<ma stak> [=! whispers].",,"7220.eaf"
4671.62,4672.1,0.48,,"T","jm.",,"7220.eaf"
4672.54,4673.03,0.49,"C",,,"1","7220.eaf"
4687.84,4688.95,1.11,,"U","yyy.",,"7220.eaf"
4689.315,4690.235,0.92,,"U","yyy.",,"7220.eaf"
4690.41,4690.85,0.44,"Y",,,,"7220.eaf"
4691.16,4691.47,0.31,"Y",,,,"7220.eaf"
4691.625,4692.525,0.9,"Y",,,,"7220.eaf"
4694.702,4696.583,1.881,"C",,,"1","7220.eaf"
4697.44,4697.87,0.43,"C",,,"1","7220.eaf"
4698.785,4699.415,0.63,"C",,,"1","7220.eaf"
4700.24,4700.79,0.55,"C",,,"1","7220.eaf"
4701.86,4702.17,0.31,,"T","jm.",,"7220.eaf"
4708.015,4709.675,1.66,"N",,,,"7220.eaf"
4710.095,4710.465,0.37,,"A","jm.",,"7220.eaf"
4720.37,4723.32,2.95,,"U","yyy.",,"7220.eaf"
4725.125,4727.585,2.46,,"U","yyy.",,"7220.eaf"
4727.815,4729.855,2.04,,"A","najt la ta yalel yyy.",,"7220.eaf"
4730.555,4732.065,1.51,,"A","yyy.",,"7220.eaf"
4733.83,4735.56,1.73,,"U","yyy.",,"7220.eaf"
4740.315,4740.645,0.33,"C",,,"1","7220.eaf"
4742.37,4742.75,0.38,"C",,,"1","7220.eaf"
4743.64,4744.35,0.71,,"A","jm.",,"7220.eaf"
4745.855,4747.175,1.32,,"A","ma la ju'uk yu'ch mats'?",,"7220.eaf"
4750.56,4751.68,1.12,"C",,,"1","7220.eaf"
4752.85,4753.85,1.0,"C",,,"M","7220.eaf"
4758.29,4759.59,1.3,"C",,,"1","7220.eaf"
4759.66,4761.04,1.38,"C",,,"M","7220.eaf"
4761.715,4763.02,1.305,,"A","yu'ma orauk@s:spa ya kiltik i.",,"7220.eaf"
4763.02,4763.385,0.365,"C","A","yu'ma orauk@s:spa ya kiltik i.","1","7220.eaf"
4763.385,4764.59,1.205,"C",,,"1","7220.eaf"
4766.16,4766.6,0.44,,"T","jm.",,"7220.eaf"
4766.79,4768.05,1.26,"C",,,"1","7220.eaf"
4770.07,4771.03,0.96,"C",,,"M","7220.eaf"
4772.28,4773.35,1.07,"C",,,"1","7220.eaf"
4775.64,4777.17,1.53,"C",,,"1","7220.eaf"
4781.57,4783.02,1.45,"C",,,"1","7220.eaf"
4784.21,4785.42,1.21,"C",,,"1","7220.eaf"
4788.99,4789.8,0.81,"C",,,"1","7220.eaf"
4792.41,4793.04,0.63,"C",,,"1","7220.eaf"
4795.33,4796.6,1.27,"C",,,"M","7220.eaf"
4797.24,4798.56,1.32,"C",,,"M","7220.eaf"
4800.24,4801.62,1.38,,"T","koanbel ba ak'bea.",,"7220.eaf"
4801.99,4802.37,0.38,"C",,,"1","7220.eaf"
4802.43,4803.98,1.55,,"T","koanbel ta alan ba ak'bete'a.",,"7220.eaf"
4804.52,4804.91,0.39,"C",,,"1","7220.eaf"
4808.76,4809.5,0.74,"C",,,"1","7220.eaf"
4809.99,4810.63,0.64,"C",,,"1","7220.eaf"
4810.85,4811.33,0.48,,"T","joo.",,"7220.eaf"
4811.33,4812.36,1.03,,"B","ich'a koel ta alan.",,"7220.eaf"
4812.36,4812.6,0.24,"C","B","ich'a koel ta alan.","1","7220.eaf"
4812.6,4812.65,0.05,"C",,,"1","7220.eaf"
4822.46,4824.03,1.57,"C",,,"1","7220.eaf"
4824.07,4824.7,0.63,,"T","joo.",,"7220.eaf"
4824.7,4824.71,0.01,"C","T","joo.","M","7220.eaf"
4824.71,4826.0,1.29,"C",,,"M","7220.eaf"
5020.52,5021.29,0.77,"C",,,"1","7220.eaf"
5021.46,5022.03,0.57,,"T","la'.",,"7220.eaf"
5022.03,5022.11,0.08,"C","T","la'.","1","7220.eaf"
5022.11,5022.35,0.24,"C",,,"1","7220.eaf"
5022.4,5022.81,0.41,,"T","mm.",,"7220.eaf"
5022.81,5022.95,0.14,"C","T","mm.","1","7220.eaf"
5022.95,5023.46,0.51,"C",,,"1","7220.eaf"
5023.46,5023.98,0.52,"C","T","kurik.","1","7220.eaf"
5023.98,5024.08,0.1,,"T","kurik.",,"7220.eaf"
5024.42,5024.7,0.28,,"T","kurik kurik kurik kurik.",,"7220.eaf"
5024.7,5025.13,0.43,"C","T","kurik kurik kurik kurik.","1","7220.eaf"
5025.13,5025.21,0.08,"C",,,"1","7220.eaf"
5025.77,5026.09,0.32,,"T","la'me.",,"7220.eaf"
5026.61,5027.59,0.98,"C",,,"M","7220.eaf"
5027.81,5028.43,0.62,,"T","<kurik> [=! whispers].",,"7220.eaf"
5028.555,5028.65,0.095,,"T","<a'k'a> [=! whispers].",,"7220.eaf"
5028.65,5029.0,0.35,"C","T","<a'k'a> [=! whispers].","1","7220.eaf"
5029.0,5029.075,0.075,,"T","<a'k'a> [=! whispers].",,"7220.eaf"
5029.2,5029.85,0.65,,"T","<kurik> [=! whispers].",,"7220.eaf"
5029.94,5030.52,0.58,"C",,,"1","7220.eaf"
5033.265,5033.42,0.155,"C",,,"M","7220.eaf"
5033.42,5034.045,0.625,"C","T","kootikbel ta alan.","M","7220.eaf"
5034.045,5034.53,0.485,,"T","kootikbel ta alan.",,"7220.eaf"
5034.86,5035.26,0.4,"C",,,"1","7220.eaf"
5035.87,5037.4,1.53,,"T","kootikbel ta alan.",,"7220.eaf"
5037.425,5037.845,0.42,"C",,,"1","7220.eaf"
5038.57,5039.49,0.92,"C",,,"1","7220.eaf"
5039.975,5040.775,0.8,"C",,,"1","7220.eaf"
5041.27,5042.09,0.82,"C",,,"M","7220.eaf"
5043.025,5044.295,1.27,"C",,,"1","7220.eaf"
5044.965,5046.045,1.08,"C",,,"1","7220.eaf"
5046.23,5046.86,0.63,,"T","mm.",,"7220.eaf"
5047.12,5047.88,0.76,"C",,,"M","7220.eaf"
5048.01,5048.46,0.45,,"T","jm.",,"7220.eaf"
5048.84,5049.63,0.79,,"T","kurik.",,"7220.eaf"
5049.985,5050.255,0.27,"C",,,"1","7220.eaf"
5050.49,5051.33,0.84,,"T","batik ta alan.",,"7220.eaf"
5054.975,5056.705,1.73,,"T","benanme i yyy sna me'tik.",,"7220.eaf"
5058.715,5059.175,0.46,,"T","jae?",,"7220.eaf"
5071.46,5072.37,0.91,,"T","batik.",,"7220.eaf"
5074.995,5075.545,0.55,"C",,,"1","7220.eaf"
5076.34,5076.99,0.65,,"T","mm.",,"7220.eaf"
5077.215,5077.525,0.31,"C",,,"1","7220.eaf"
5094.32,5095.14,0.82,"C",,,"1","7220.eaf"
5095.14,5095.2,0.06,"C","T","jm.","1","7220.eaf"
5095.2,5095.5,0.3,,"T","jm.",,"7220.eaf"
5095.5,5095.73,0.23,"C","T","jm.","1","7220.eaf"
5095.73,5096.1,0.37,"C",,,"1","7220.eaf"
5096.1,5096.26,0.16,"C","T","jm.","1","7220.eaf"
5096.26,5096.81,0.55,,"T","jm.",,"7220.eaf"
5098.08,5099.49,1.41,,"T","jm jm jm li' ini.",,"7220.eaf"
5102.14,5103.41,1.27,"C",,,"M","7220.eaf"
5103.45,5103.54,0.09,,"T","jm.",,"7220.eaf"
5103.54,5104.01,0.47,"C","T","jm.","1","7220.eaf"
5104.01,5104.23,0.22,"C",,,"1","7220.eaf"
5104.41,5105.53,1.12,,"T","jm mm.",,"7220.eaf"
5105.75,5108.7,2.95,"C",,,"M","7220.eaf"
5109.35,5110.44,1.09,"C",,,"M","7220.eaf"
5113.28,5114.69,1.41,,"T","<sujame'ba i> [=! whispers].",,"7220.eaf"
5114.69,5114.72,0.03,"C","T","<sujame'ba i> [=! whispers].","1","7220.eaf"
5114.72,5115.17,0.45,"C",,,"1","7220.eaf"
5115.2,5116.77,1.57,,"T","ya me kijkitaati'ch'i, ya me xban.",,"7220.eaf"
5202.04,5202.63,0.59,"C",,,"M","7220.eaf"
5204.92,5205.25,0.33,"C",,,"1","7220.eaf"
5208.78,5209.35,0.57,"C",,,"1","7220.eaf"
5211.21,5213.65,2.44,"C",,,"1","7220.eaf"
5217.825,5218.675,0.85,"C",,,"1","7220.eaf"
5225.695,5227.465,1.77,"C",,,"M","7220.eaf"
5231.61,5231.86,0.25,"C",,,"1","7220.eaf"
5235.14,5237.18,2.04,"C",,,"1","7220.eaf"
5256.64,5257.29,0.65,"C",,,"1","7220.eaf"
5258.26,5259.19,0.93,"C",,,"1","7220.eaf"
5259.76,5260.82,1.06,"C",,,"1","7220.eaf"
5415.06,5416.01,0.95,"C",,,"M","7220.eaf"
5417.37,5417.69,0.32,"C",,,"1","7220.eaf"
5418.8,5419.33,0.53,"C",,,"1","7220.eaf"
5428.46,5429.07,0.61,"C",,,"1","7220.eaf"
5434.405,5434.795,0.39,"C",,,"1","7220.eaf"
5436.505,5436.895,0.39,"C",,,"1","7220.eaf"
5459.365,5460.075,0.71,"C",,,"1","7220.eaf"
5461.475,5461.765,0.29,"C",,,"1","7220.eaf"
5469.24,5469.56,0.32,"C",,,"1","7220.eaf"
5469.8,5470.33,0.53,"C",,,"M","7220.eaf"
6122.442,6123.185,0.743,,"A","jojo'.",,"7220.eaf"
6123.753,6124.709,0.956,,"A","mm.",,"7220.eaf"
6125.81,6126.59,0.78,"N",,,,"7220.eaf"
6127.657,6128.198,0.541,,"A","joo.",,"7220.eaf"
6129.597,6130.735,1.138,,"A","aa.",,"7220.eaf"
6140.669,6142.229,1.56,,"A","jii yan sbaik awil a.",,"7220.eaf"
6142.773,6143.819,1.046,,"A","&=laughs.",,"7220.eaf"
6144.187,6144.701,0.514,,"A","ay.",,"7220.eaf"
6213.95,6214.8,0.85,"N",,,,"7220.eaf"
6236.301,6237.254,0.953,"C",,,"1","7220.eaf"
6237.283,6238.23,0.947,,"T","joo.",,"7220.eaf"
6241.534,6241.949,0.415,"C",,,"1","7220.eaf"
6241.949,6242.383,0.434,"C","T","jojo', ajk'otajan.","1","7220.eaf"
6242.383,6244.966,2.583,,"T","jojo', ajk'otajan.",,"7220.eaf"
6246.09,6247.194,1.104,,"T","ajk'otajan.",,"7220.eaf"
6257.785,6258.311,0.526,"C",,,"1","7220.eaf"
6258.337,6259.284,0.947,,"T","mm.",,"7220.eaf"
6262.465,6263.95,1.485,"C",,,"1","7220.eaf"
6263.95,6264.279,0.329,"C","T","aye ch'i titi'.","1","7220.eaf"
6264.279,6265.799,1.52,,"T","aye ch'i titi'.",,"7220.eaf"
6266.494,6267.627,1.133,"C",,,"1","7220.eaf"
6269.667,6270.318,0.651,"C",,,"1","7220.eaf"
6270.901,6272.037,1.136,,"A","joon yak na'ax.",,"7220.eaf"
6272.133,6276.355,4.222,,"A","jich me ei li' to ay ai, ya me smake me karro@s:spa titi ya yute' &=laughs.",,"7220.eaf"
6279.814,6280.172,0.358,"C",,,"1","7220.eaf"
6280.523,6281.197,0.674,"C",,,"1","7220.eaf"
6282.123,6283.912,1.789,,"A","aa ja' naxe, ja' naxe.",,"7220.eaf"
6285.209,6286.123,0.914,,"A","&=laughs.",,"7220.eaf"
6286.629,6287.345,0.716,,"A","joo.",,"7220.eaf"
6288.411,6290.506,2.095,,"A","yu'un ja' yalel k'aem ta xchikin ek i ma.",,"7220.eaf"
6291.118,6292.054,0.936,,"A","jmm.",,"7220.eaf"
6300.146,6300.959,0.813,,"A","te mute.",,"7220.eaf"
6301.378,6302.048,0.67,,"A","mm.",,"7220.eaf"
6303.137,6304.183,1.046,,"A","aa.",,"7220.eaf"
6308.111,6309.425,1.314,,"A","jay xujt' ya yak'be eki?",,"7220.eaf"
6311.343,6312.011,0.668,,"A","ja'.",,"7220.eaf"
6315.174,6316.055,0.881,,"A","oo ja.",,"7220.eaf"
6317.211,6317.715,0.504,,"A","joo.",,"7220.eaf"
6322.234,6323.936,1.702,,"A","aa ma'yukix a la awut i bi.",,"7220.eaf"
6324.099,6324.634,0.535,,"A","ya x'ok'.",,"7220.eaf"
6325.641,6326.24,0.599,,"A","yak ma.",,"7220.eaf"
6327.462,6328.254,0.792,,"A","&=laughs.",,"7220.eaf"
6329.216,6329.712,0.496,,"A","&=laughs.",,"7220.eaf"
6331.334,6331.853,0.519,,"A","joo.",,"7220.eaf"
6332.929,6333.632,0.703,,"A","mm.",,"7220.eaf"
6335.698,6336.076,0.378,,"A","mm.",,"7220.eaf"
6337.872,6338.193,0.321,,"A","joo.",,"7220.eaf"
6339.933,6340.316,0.383,,"A","joo.",,"7220.eaf"
6343.457,6343.933,0.476,,"A","aa.",,"7220.eaf"
6344.717,6345.072,0.355,,"A","joo.",,"7220.eaf"
6346.235,6347.504,1.269,,"A","mm joo.",,"7220.eaf"
6351.212,6351.872,0.66,,"A","&=laughs.",,"7220.eaf"
6352.33,6352.731,0.401,,"A","joo.",,"7220.eaf"
6355.679,6356.334,0.655,,"A","aa.",,"7220.eaf"
6357.033,6357.382,0.349,,"A","joo.",,"7220.eaf"
6359.632,6360.372,0.74,,"A","ila ek'i.",,"7220.eaf"
6361.264,6361.617,0.353,,"A","joo.",,"7220.eaf"
6363.41,6365.886,2.476,,"A","jich oxox xujt' ya yak'beik me manbilekine.",,"7220.eaf"
6366.712,6368.533,1.821,,"A","joo ala jujuxujt'e yantik ja'chuk.",,"7220.eaf"
6368.773,6370.273,1.5,,"A","jujuxujt' nax la ya'iy tal ak'el.",,"7220.eaf"
6370.594,6373.599,3.005,,"A","banikix ta jamalal a ya kut jo'tik, ya tikun lok'el jo'tik ta jamalal.",,"7220.eaf"
6373.957,6376.08,2.123,,"A","banikix ta jamalal a ya kut jo'tik yu'une &=laughs.",,"7220.eaf"
6376.679,6377.429,0.75,,"A","xlok'ik tal.",,"7220.eaf"
6378.084,6378.702,0.618,,"A","&=laughs.",,"7220.eaf"
6382.15,6384.698,2.548,,"A","yan i me ja' te- me ja' te manbile ja' i te-.",,"7220.eaf"
6386.051,6390.415,4.364,,"A","me tik' ya xlok'otik ae ay bay stsakik ta che'cheb oxoxe yu'un oxox la stunik ai.",,"7220.eaf"
6390.552,6391.127,0.575,,"A","joo.",,"7220.eaf"
6392.193,6396.537,4.344,,"A","me ma'yuke, ja' i te banik ta jamalal xi sk'olalike, ya xlok'ik tale i &=laughs.",,"7220.eaf"
6396.962,6397.471,0.509,,"A","joo.",,"7220.eaf"
6411.448,6411.764,0.316,"N",,,,"7220.eaf"
6411.764,6411.89,0.126,"N","A","&=laughs.",,"7220.eaf"
6411.89,6412.349,0.459,,"A","&=laughs.",,"7220.eaf"
6413.146,6413.919,0.773,,"U","sk'an xchu'un.",,"7220.eaf"
6427.72,6428.54,0.82,"C",,,"1","7220.eaf"
6439.52,6440.86,1.34,"C",,,"1","7220.eaf"
6441.51,6442.32,0.81,"C",,,"1","7220.eaf"
6442.73,6443.88,1.15,"C",,,"1","7220.eaf"
6448.524,6449.68,1.156,"C",,,"1","7220.eaf"
6451.29,6451.57,0.28,"C",,,"1","7220.eaf"
6452.095,6453.18,1.085,"C",,,"1","7220.eaf"
6454.96,6456.24,1.28,"C",,,"1","7220.eaf"
6458.67,6458.98,0.31,"C",,,"1","7220.eaf"
6464.34,6464.82,0.48,"C",,,"1","7220.eaf"
6469.09,6470.97,1.88,"C",,,"M","7220.eaf"
6473.23,6474.95,1.72,"C",,,"1","7220.eaf"
6475.48,6476.77,1.29,"C",,,"1","7220.eaf"
6477.44,6478.96,1.52,"C",,,"1","7220.eaf"
6481.83,6482.64,0.81,"C",,,"1","7220.eaf"
6483.8,6485.25,1.45,"C",,,"1","7220.eaf"
6486.07,6487.0,0.93,"C",,,"1","7220.eaf"
7735.49,7736.09,0.6,"C",,,"M","7220.eaf"
7736.09,7736.49,0.4,"C","T","jm.","M","7220.eaf"
7736.49,7736.65,0.16,"C",,,"M","7220.eaf"
7737.55,7738.04,0.49,"C",,,"1","7220.eaf"
7738.04,7738.08,0.04,"C","T","ya snuk' chuchu@c.","1","7220.eaf"
7738.08,7738.35,0.27,,"T","ya snuk' chuchu@c.",,"7220.eaf"
7738.35,7739.16,0.81,"C","T","ya snuk' chuchu@c.","1","7220.eaf"
7739.16,7739.31,0.15,,"T","ya snuk' chuchu@c.",,"7220.eaf"
7740.35,7742.04,1.69,,"T","joo ya snk' chu'.",,"7220.eaf"
7742.19,7743.0,0.81,"L",,,,"7220.eaf"
7743.28,7744.53,1.25,,"T","joo.",,"7220.eaf"
7745.25,7745.84,0.59,,"T","jm.",,"7220.eaf"
7746.71,7747.56,0.85,,"T","aya' chu'ek?",,"7220.eaf"
7747.56,7747.58,0.02,"C","T","aya' chu'ek?","1","7220.eaf"
7747.58,7747.99,0.41,"C",,,"1","7220.eaf"
7748.21,7748.42,0.21,"C",,,"1","7220.eaf"
7748.42,7748.75,0.33,"C","T","ba ay?","1","7220.eaf"
7748.75,7748.96,0.21,,"T","ba ay?",,"7220.eaf"
7750.23,7750.285,0.055,,"T","aa jichnix a.",,"7220.eaf"
7750.285,7750.815,0.53,"C","T","aa jichnix a.","1","7220.eaf"
7750.815,7751.905,1.09,,"T","aa jichnix a.",,"7220.eaf"
7751.905,7752.0,0.095,"C","T","aa jichnix a.","1","7220.eaf"
7752.0,7752.235,0.235,"C",,,"1","7220.eaf"
7753.105,7753.375,0.27,"L",,,,"7220.eaf"
7753.795,7754.235,0.44,"L",,,,"7220.eaf"
7754.83,7755.29,0.46,"C",,,"1","7220.eaf"
7755.38,7756.63,1.25,,"A","ja'i chikitini?",,"7220.eaf"
7757.31,7759.23,1.92,,"T","ya jk'an chichi ek, uta.",,"7220.eaf"
7759.67,7760.58,0.91,,"T","chichiek@s:spa uta.",,"7220.eaf"
7760.97,7761.23,0.26,,"T","ban i.",,"7220.eaf"
7761.23,7761.3,0.07,"C","T","ban i.","1","7220.eaf"
7761.3,7762.13,0.83,"C",,,"1","7220.eaf"
7762.3,7763.16,0.86,,"T","maya' k'an chichi@s:spa.",,"7220.eaf"
7763.34,7763.69,0.35,"C",,,"1","7220.eaf"
7763.84,7765.08,1.24,,"T","ba k'anbe chichi i tia i.",,"7220.eaf"
7765.63,7765.83,0.2,,"U","yyy.",,"7220.eaf"
7765.83,7766.42,0.59,"C","U","yyy.","1","7220.eaf"
7766.42,7766.87,0.45,"C",,,"1","7220.eaf"
7767.22,7767.66,0.44,,"T","binti i?",,"7220.eaf"
7767.845,7768.15,0.305,"C",,,"1","7220.eaf"
7768.15,7768.575,0.425,"C","T","ya'k'ana' chuchu'@c jola i.","1","7220.eaf"
7768.575,7769.43,0.855,,"T","ya'k'ana' chuchu'@c jola i.",,"7220.eaf"
7770.22,7770.51,0.29,"C",,,"1","7220.eaf"
7770.51,7770.62,0.11,"C","T","jola.","1","7220.eaf"
7770.62,7771.09,0.47,,"T","jola.",,"7220.eaf"
7771.455,7771.805,0.35,"C",,,"1","7220.eaf"
7773.695,7774.34,0.645,"C",,,"1","7220.eaf"
7774.34,7774.795,0.455,"C","T","ya' nuk'?","1","7220.eaf"
7774.795,7775.14,0.345,,"T","ya' nuk'?",,"7220.eaf"
7776.32,7776.75,0.43,,"T","ju'uk.",,"7220.eaf"
7777.54,7778.11,0.57,"C",,,"1","7220.eaf"
7778.26,7778.69,0.43,,"T","jm.",,"7220.eaf"
7779.21,7779.82,0.61,"C",,,"1","7220.eaf"
7781.3,7781.905,0.605,"C",,,"1","7220.eaf"
7783.75,7784.24,0.49,"C",,,"1","7220.eaf"
7789.51,7790.59,1.08,"C",,,"M","7220.eaf"
7791.57,7792.81,1.24,,"B","&=laughs.",,"7220.eaf"
7793.48,7795.0,1.52,,"T","bistuk ya' pikbe chui tia?",,"7220.eaf"
9856.34,9857.41,1.07,"C",,,"M","7220.eaf"
9858.33,9859.62,1.29,"C",,,"M","7220.eaf"
9861.26,9862.51,1.25,"C",,,"1","7220.eaf"
9865.67,9866.64,0.97,"C",,,"1","7220.eaf"
9868.64,9869.74,1.1,"C",,,"1","7220.eaf"
9870.465,9871.465,1.0,"C",,,"1","7220.eaf"
9872.35,9873.31,0.96,"C",,,"1","7220.eaf"
9875.435,9876.855,1.42,"C",,,"1","7220.eaf"
9878.2,9879.09,0.89,"C",,,"1","7220.eaf"
9879.46,9880.76,1.3,"C",,,"1","7220.eaf"
9881.075,9882.385,1.31,"C",,,"1","7220.eaf"
9882.655,9883.085,0.43,"Y",,,,"7220.eaf"
9883.175,9884.105,0.93,"C",,,"1","7220.eaf"
9885.045,9885.615,0.57,"Y",,,,"7220.eaf"
9886.285,9887.505,1.22,"C",,,"1","7220.eaf"
9887.97,9888.37,0.4,"C",,,"1","7220.eaf"
9888.785,9890.305,1.52,"C",,,"1","7220.eaf"
9890.83,9893.68,2.85,"C",,,"M","7220.eaf"
9894.89,9896.72,1.83,"C",,,"1","7220.eaf"
9897.44,9899.33,1.89,"C",,,"1","7220.eaf"
